relative_path,class_id,group_id,split
0/00001_00061_00023.png,0,0,train
0/00001_00062_00029.png,0,0,train
0/00001_00063_00021.png,0,0,train
0/00001_00063_00027.png,0,0,train
0/00001_00064_00020.png,0,0,train
0/00001_00064_00027.png,0,0,train
0/00001_00065_00020.png,0,68,train
0/00001_00065_00027.png,0,0,train
0/00001_00066_00019.png,0,69,train
0/00001_00066_00026.png,0,70,train
0/00001_00067_00017.png,0,71,test
0/00001_00067_00026.png,0,0,train
0/00001_00068_00022.png,0,72,train
0/00001_00068_00026.png,0,0,train
0/00001_00069_00021.png,0,0,train
0/00001_00069_00028.png,0,0,train
0/00001_00070_00005.png,0,73,val
0/00001_00070_00014.png,0,74,train
0/00001_00070_00023.png,0,75,train
0/00001_00071_00018.png,0,76,train
0/00001_00071_00027.png,0,77,train
0/00001_00072_00016.png,0,0,train
0/00001_00072_00025.png,0,0,train
0/00001_00073_00022.png,0,78,train
0/00001_00073_00029.png,0,78,train
0/00002_00000_00025.png,0,79,test
0/00002_00001_00025.png,0,0,train
0/00002_00002_00027.png,0,80,train
0/00002_00003_00006.png,0,0,train
0/00002_00003_00015.png,0,0,train
0/00002_00003_00024.png,0,0,train
0/00002_00004_00025.png,0,0,train
0/00002_00004_00026.png,0,0,train
0/00002_00005_00024.png,0,0,train
0/00002_00005_00025.png,0,0,train
0/00002_00005_00028.png,0,0,train
0/00002_00006_00021.png,0,81,test
0/00002_00006_00027.png,0,82,train
0/00002_00007_00019.png,0,0,train
0/00002_00007_00028.png,0,0,train
0/00002_00008_00024.png,0,0,train
0/00002_00008_00028.png,0,0,train
0/00002_00009_00013.png,0,83,val
0/00002_00009_00018.png,0,84,train
0/00002_00010_00019.png,0,0,train
0/00002_00011_00028.png,0,0,train
0/00002_00012_00009.png,0,85,train
0/00002_00012_00017.png,0,86,train
0/00002_00013_00029.png,0,87,val
0/00002_00015_00000.png,0,0,train
0/00002_00015_00009.png,0,0,train
0/00002_00015_00014.png,0,0,train
0/00002_00016_00020.png,0,0,train
0/00002_00016_00024.png,0,0,train
0/00002_00017_00022.png,0,0,train
0/00002_00017_00023.png,0,0,train
0/00002_00018_00023.png,0,0,train
0/00002_00018_00025.png,0,88,train
0/00002_00018_00026.png,0,89,train
0/00002_00019_00018.png,0,90,train
0/00002_00019_00028.png,0,0,train
0/00002_00020_00028.png,0,0,train
0/00002_00022_00025.png,0,0,train
0/00002_00023_00029.png,0,0,train
0/00002_00024_00028.png,0,0,train
0/00002_00026_00026.png,0,0,train
0/00002_00027_00027.png,0,0,train
0/00002_00034_00025.png,0,0,train
0/00002_00035_00020.png,0,91,train
0/00002_00036_00026.png,0,0,train
0/00002_00037_00026.png,0,0,train
0/00002_00038_00005.png,0,0,train
0/00002_00039_00023.png,0,0,train
0/00002_00040_00028.png,0,0,train
0/00002_00042_00028.png,0,0,train
0/00002_00044_00023.png,0,0,train
0/00002_00046_00026.png,0,0,train
0/00002_00049_00025.png,0,0,train
0/00002_00050_00029.png,0,0,train
0/00002_00052_00004.png,0,0,train
0/00002_00052_00015.png,0,0,train
0/00002_00053_00025.png,0,0,train
0/00002_00054_00028.png,0,0,train
0/00002_00055_00023.png,0,92,train
0/00002_00056_00020.png,0,0,train
0/00002_00057_00027.png,0,0,train
0/00002_00058_00028.png,0,0,train
0/00002_00059_00007.png,0,93,train
0/00002_00059_00016.png,0,64,train
0/00002_00059_00017.png,0,64,train
0/00002_00060_00015.png,0,94,train
0/00002_00061_00011.png,0,95,train
0/00002_00061_00023.png,0,96,train
0/00002_00062_00025.png,0,0,train
0/00002_00064_00029.png,0,0,train
0/00002_00065_00009.png,0,97,train
0/00002_00065_00016.png,0,98,val
0/00002_00067_00021.png,0,0,train
0/00002_00070_00029.png,0,0,train
0/00002_00073_00025.png,0,99,train
0/00002_00074_00029.png,0,0,train
0/00003_00000_00026.png,0,100,train
0/00003_00000_00029.png,0,101,test
0/00003_00001_00029.png,0,102,train
0/00003_00002_00025.png,0,0,train
0/00003_00002_00028.png,0,0,train
0/00003_00003_00029.png,0,0,train
0/00003_00004_00026.png,0,0,train
0/00003_00006_00016.png,0,0,train
0/00003_00006_00027.png,0,0,train
0/00003_00007_00028.png,0,103,train
0/00003_00008_00022.png,0,0,train
0/00003_00008_00029.png,0,0,train
0/00003_00009_00027.png,0,0,train
0/00003_00009_00029.png,0,0,train
0/00003_00010_00023.png,0,0,train
0/00003_00010_00025.png,0,0,train
0/00003_00010_00028.png,0,0,train
0/00003_00011_00023.png,0,0,train
0/00003_00011_00028.png,0,0,train
0/00003_00012_00026.png,0,0,train
0/00003_00013_00026.png,0,0,train
0/00003_00013_00029.png,0,0,train
0/00003_00016_00028.png,0,0,train
0/00003_00017_00021.png,0,0,train
0/00003_00017_00027.png,0,0,train
0/00003_00017_00029.png,0,0,train
0/00003_00018_00024.png,0,0,train
0/00003_00018_00029.png,0,0,train
0/00003_00020_00029.png,0,0,train
0/00003_00021_00027.png,0,104,train
0/00003_00022_00029.png,0,0,train
0/00003_00023_00026.png,0,0,train
0/00003_00024_00029.png,0,0,train
0/00003_00025_00029.png,0,0,train
0/00003_00026_00029.png,0,105,train
0/00003_00027_00029.png,0,0,train
0/00003_00028_00029.png,0,57,test
0/00003_00029_00029.png,0,0,train
0/00003_00030_00027.png,0,106,train
0/00003_00031_00029.png,0,0,train
0/00003_00032_00012.png,0,107,val
0/00003_00032_00024.png,0,108,val
0/00003_00033_00028.png,0,0,train
0/00003_00034_00029.png,0,0,train
0/00003_00035_00029.png,0,0,train
0/00003_00036_00028.png,0,0,train
0/00003_00037_00027.png,0,0,train
0/00003_00038_00027.png,0,0,train
0/00003_00039_00028.png,0,109,train
0/00003_00041_00014.png,0,110,test
0/00003_00041_00025.png,0,111,test
0/00003_00042_00029.png,0,0,train
0/00003_00044_00028.png,0,0,train
0/00003_00045_00021.png,0,0,train
0/00003_00045_00027.png,0,0,train
0/00003_00046_00028.png,0,0,train
0/00003_00046_00029.png,0,0,train
0/00004_00000_00018.png,0,0,train
0/00004_00000_00025.png,0,0,train
0/00004_00000_00029.png,0,0,train
0/00004_00001_00029.png,0,0,train
0/00004_00002_00025.png,0,0,train
0/00004_00002_00029.png,0,0,train
0/00004_00003_00029.png,0,112,test
0/00004_00004_00011.png,0,0,train
0/00004_00004_00019.png,0,0,train
0/00004_00004_00023.png,0,0,train
0/00004_00005_00010.png,0,0,train
0/00004_00005_00018.png,0,113,train
0/00004_00005_00024.png,0,0,train
0/00004_00006_00021.png,0,114,test
0/00004_00006_00027.png,0,0,train
0/00004_00007_00029.png,0,115,train
0/00004_00008_00028.png,0,0,train
0/00004_00009_00029.png,0,0,train
0/00004_00010_00023.png,0,116,val
0/00004_00010_00024.png,0,0,train
0/00004_00010_00028.png,0,0,train
0/00004_00011_00025.png,0,0,train
0/00004_00011_00029.png,0,0,train
0/00004_00012_00023.png,0,117,val
0/00004_00012_00028.png,0,118,train
0/00004_00013_00023.png,0,119,test
0/00004_00013_00024.png,0,120,train
0/00004_00013_00025.png,0,121,train
0/00004_00013_00026.png,0,122,train
0/00004_00013_00028.png,0,123,train
0/00004_00014_00028.png,0,0,train
0/00004_00014_00029.png,0,0,train
0/00004_00016_00024.png,0,0,train
0/00004_00016_00029.png,0,0,train
0/00004_00017_00029.png,0,0,train
0/00004_00018_00013.png,0,0,train
0/00004_00018_00020.png,0,0,train
0/00004_00018_00024.png,0,0,train
0/00004_00018_00028.png,0,0,train
0/00004_00019_00023.png,0,0,train
0/00004_00019_00027.png,0,0,train
0/00004_00021_00024.png,0,0,train
0/00004_00021_00025.png,0,0,train
0/00004_00021_00026.png,0,0,train
0/00004_00021_00027.png,0,0,train
0/00004_00024_00029.png,0,0,train
0/00004_00025_00029.png,0,0,train
0/00004_00026_00029.png,0,124,train
0/00004_00027_00025.png,0,0,train
0/00004_00027_00029.png,0,0,train
0/00004_00028_00029.png,0,61,train
0/00004_00029_00023.png,0,0,train
0/00004_00029_00029.png,0,125,test
0/00004_00030_00024.png,0,0,train
0/00004_00030_00027.png,0,0,train
0/00004_00032_00026.png,0,0,train
0/00004_00032_00029.png,0,0,train
0/00004_00033_00026.png,0,126,val
0/00004_00033_00029.png,0,0,train
0/00004_00034_00024.png,0,127,train
0/00004_00034_00025.png,0,0,train
0/00004_00034_00029.png,0,0,train
0/00004_00035_00022.png,0,128,train
0/00004_00035_00028.png,0,129,train
0/00004_00036_00017.png,0,0,train
0/00004_00036_00024.png,0,0,train
0/00004_00036_00028.png,0,0,train
0/00004_00037_00029.png,0,130,train
0/00004_00038_00026.png,0,0,train
0/00004_00038_00029.png,0,131,train
0/00004_00039_00020.png,0,0,train
0/00004_00039_00027.png,0,0,train
0/00004_00040_00029.png,0,0,train
0/00004_00041_00025.png,0,0,train
0/00004_00041_00029.png,0,0,train
0/00004_00042_00023.png,0,0,train
0/00004_00042_00027.png,0,132,train
0/00004_00042_00029.png,0,133,train
0/00004_00043_00027.png,0,134,val
0/00004_00044_00027.png,0,0,train
0/00004_00044_00029.png,0,0,train
0/00004_00045_00024.png,0,0,train
0/00004_00045_00029.png,0,0,train
0/00004_00046_00028.png,0,0,train
0/00004_00047_00012.png,0,0,train
0/00004_00047_00020.png,0,0,train
0/00004_00047_00028.png,0,0,train
0/00004_00048_00029.png,0,0,train
0/00004_00049_00029.png,0,0,train
0/00004_00050_00029.png,0,0,train
0/00004_00051_00027.png,0,0,train
0/00004_00052_00029.png,0,0,train
0/00004_00053_00023.png,0,0,train
0/00004_00053_00028.png,0,0,train
0/00004_00054_00023.png,0,0,train
0/00004_00054_00029.png,0,0,train
0/00004_00056_00029.png,0,0,train
0/00004_00057_00021.png,0,0,train
0/00004_00057_00028.png,0,0,train
0/00004_00058_00029.png,0,0,train
0/00004_00059_00023.png,0,0,train
0/00004_00059_00024.png,0,0,train
0/00004_00059_00028.png,0,0,train
0/00004_00060_00029.png,0,0,train
0/00004_00061_00029.png,0,135,test
0/00004_00062_00029.png,0,0,train
0/00004_00063_00026.png,0,0,train
0/00004_00063_00029.png,0,136,val
0/00004_00064_00029.png,0,0,train
0/00004_00065_00029.png,0,0,train
0/00005_00000_00026.png,0,0,train
0/00005_00000_00027.png,0,0,train
0/00005_00000_00029.png,0,0,train
0/00005_00004_00022.png,0,0,train
0/00005_00004_00023.png,0,0,train
0/00005_00004_00027.png,0,0,train
0/00005_00004_00029.png,0,0,train
0/00005_00006_00018.png,0,0,train
0/00005_00006_00022.png,0,137,val
0/00005_00006_00023.png,0,138,val
0/00005_00006_00025.png,0,139,train
0/00005_00006_00026.png,0,140,test
0/00005_00007_00029.png,0,141,train
0/00005_00008_00022.png,0,0,train
0/00005_00008_00026.png,0,142,test
0/00005_00008_00027.png,0,143,train
0/00005_00009_00022.png,0,0,train
0/00005_00009_00026.png,0,0,train
0/00005_00010_00029.png,0,0,train
0/00005_00011_00024.png,0,0,train
0/00005_00011_00026.png,0,0,train
0/00005_00011_00028.png,0,0,train
0/00005_00012_00020.png,0,0,train
0/00005_00012_00025.png,0,0,train
0/00005_00012_00027.png,0,0,train
0/00005_00013_00026.png,0,0,train
0/00005_00013_00029.png,0,0,train
0/00005_00014_00029.png,0,0,train
0/00005_00015_00023.png,0,0,train
0/00005_00015_00025.png,0,0,train
0/00005_00016_00024.png,0,0,train
0/00005_00016_00028.png,0,0,train
0/00005_00017_00026.png,0,0,train
0/00005_00019_00022.png,0,0,train
0/00005_00019_00029.png,0,0,train
0/00005_00021_00029.png,0,0,train
0/00005_00022_00024.png,0,144,train
0/00005_00022_00028.png,0,145,train
0/00005_00022_00029.png,0,146,train
0/00005_00023_00025.png,0,0,train
0/00005_00023_00029.png,0,0,train
0/00005_00027_00025.png,0,147,train
0/00005_00027_00027.png,0,148,val
0/00005_00027_00028.png,0,0,train
0/00005_00027_00029.png,0,0,train
0/00005_00029_00027.png,0,0,train
0/00005_00029_00028.png,0,0,train
0/00005_00029_00029.png,0,0,train
0/00005_00030_00029.png,0,0,train
0/00005_00031_00029.png,0,0,train
0/00005_00032_00029.png,0,149,train
0/00005_00033_00029.png,0,0,train
0/00005_00034_00029.png,0,0,train
0/00005_00035_00025.png,0,0,train
0/00005_00035_00026.png,0,0,train
0/00005_00035_00027.png,0,0,train
0/00005_00036_00026.png,0,150,test
0/00005_00036_00029.png,0,0,train
0/00005_00038_00025.png,0,0,train
0/00005_00038_00026.png,0,0,train
0/00005_00038_00027.png,0,0,train
0/00005_00038_00028.png,0,0,train
0/00005_00038_00029.png,0,0,train
0/00005_00040_00028.png,0,0,train
0/00005_00040_00029.png,0,0,train
0/00005_00041_00029.png,0,0,train
0/00005_00042_00026.png,0,0,train
0/00005_00042_00029.png,0,0,train
0/00005_00043_00028.png,0,0,train
0/00005_00043_00029.png,0,0,train
0/00005_00044_00017.png,0,151,train
0/00005_00044_00022.png,0,152,train
0/00005_00044_00023.png,0,0,train
0/00005_00044_00024.png,0,0,train
0/00005_00044_00026.png,0,153,train
0/00005_00044_00028.png,0,0,train
0/00005_00044_00029.png,0,0,train
0/00005_00045_00029.png,0,0,train
0/00005_00046_00022.png,0,0,train
0/00005_00046_00027.png,0,0,train
0/00005_00047_00028.png,0,0,train
0/00005_00048_00029.png,0,0,train
0/00005_00051_00029.png,0,0,train
0/00005_00053_00025.png,0,0,train
0/00005_00053_00029.png,0,154,train
0/00005_00055_00029.png,0,0,train
0/00005_00056_00023.png,0,0,train
0/00005_00056_00024.png,0,0,train
0/00005_00056_00029.png,0,0,train
0/00005_00057_00025.png,0,0,train
0/00005_00057_00029.png,0,0,train
0/00005_00058_00023.png,0,0,train
0/00005_00058_00028.png,0,0,train
0/00005_00059_00022.png,0,0,train
0/00005_00059_00028.png,0,0,train
0/00005_00061_00029.png,0,0,train
0/00007_00002_00016.png,0,0,train
0/00007_00002_00022.png,0,0,train
0/00007_00003_00020.png,0,0,train
0/00007_00006_00022.png,0,0,train
0/00007_00006_00029.png,0,0,train
0/00007_00007_00025.png,0,0,train
0/00007_00008_00029.png,0,0,train
0/00007_00010_00025.png,0,155,train
0/00007_00011_00029.png,0,0,train
0/00007_00013_00025.png,0,0,train
0/00007_00014_00025.png,0,0,train
0/00007_00015_00028.png,0,0,train
0/00007_00016_00029.png,0,156,train
0/00007_00017_00025.png,0,157,train
0/00007_00020_00026.png,0,0,train
0/00007_00020_00027.png,0,0,train
0/00007_00020_00028.png,0,0,train
0/00007_00021_00026.png,0,0,train
0/00007_00022_00029.png,0,0,train
0/00007_00025_00029.png,0,0,train
0/00007_00026_00025.png,0,158,train
0/00007_00027_00027.png,0,0,train
0/00007_00029_00029.png,0,0,train
0/00007_00031_00028.png,0,0,train
0/00007_00031_00029.png,0,159,train
0/00007_00032_00025.png,0,0,train
0/00007_00033_00025.png,0,0,train
0/00007_00033_00026.png,0,0,train
0/00007_00033_00027.png,0,0,train
0/00007_00033_00028.png,0,160,train
0/00007_00033_00029.png,0,0,train
0/00007_00034_00026.png,0,0,train
0/00007_00034_00029.png,0,0,train
0/00007_00035_00026.png,0,0,train
0/00007_00035_00027.png,0,0,train
0/00007_00035_00028.png,0,0,train
0/00007_00035_00029.png,0,0,train
0/00007_00036_00025.png,0,0,train
0/00007_00036_00028.png,0,0,train
0/00007_00036_00029.png,0,0,train
0/00007_00037_00025.png,0,161,val
0/00007_00037_00029.png,0,162,train
0/00007_00038_00025.png,0,163,train
0/00007_00038_00029.png,0,0,train
0/00007_00039_00025.png,0,164,train
0/00007_00039_00026.png,0,165,train
0/00007_00039_00029.png,0,166,val
0/00007_00041_00026.png,0,0,train
0/00007_00041_00027.png,0,0,train
0/00007_00041_00028.png,0,0,train
0/00007_00041_00029.png,0,0,train
0/00007_00042_00028.png,0,0,train
0/00007_00042_00029.png,0,0,train
0/00007_00043_00026.png,0,167,train
0/00007_00043_00027.png,0,167,train
0/00007_00044_00027.png,0,0,train
0/00007_00044_00028.png,0,0,train
0/00007_00044_00029.png,0,0,train
0/00007_00045_00026.png,0,0,train
0/00007_00045_00029.png,0,0,train
0/00007_00047_00028.png,0,168,train
0/00007_00047_00029.png,0,169,train
0/00008_00001_00029.png,0,0,train
0/00008_00007_00029.png,0,0,train
0/00008_00010_00027.png,0,0,train
0/00008_00011_00029.png,0,0,train
0/00008_00012_00025.png,0,0,train
0/00008_00013_00029.png,0,0,train
0/00008_00015_00027.png,0,0,train
0/00008_00016_00029.png,0,0,train
0/00008_00017_00025.png,0,0,train
0/00008_00017_00026.png,0,0,train
0/00008_00019_00027.png,0,0,train
0/00008_00019_00028.png,0,0,train
0/00008_00019_00029.png,0,0,train
0/00008_00020_00017.png,0,0,train
0/00008_00020_00018.png,0,0,train
0/00008_00029_00027.png,0,0,train
0/00008_00031_00028.png,0,0,train
0/00008_00031_00029.png,0,0,train
0/00008_00036_00019.png,0,0,train
0/00008_00036_00020.png,0,0,train
0/00008_00039_00024.png,0,0,train
0/00008_00039_00025.png,0,0,train
0/00008_00045_00025.png,0,0,train
0/00008_00045_00026.png,0,0,train
0/00008_00046_00025.png,0,0,train
0/00008_00046_00026.png,0,0,train
0/00008_00046_00027.png,0,0,train
0/00008_00046_00028.png,0,0,train
0/00008_00046_00029.png,0,0,train
0/00024.png,0,0,train
0/00034.png,0,170,train
0/00040.png,0,171,train
0/00086.png,0,172,test
0/000_0001.png,0,173,train
0/000_0002.png,0,173,train
0/000_0003.png,0,174,test
0/000_0004.png,0,0,train
0/000_0005.png,0,0,train
0/000_0006.png,0,0,train
0/000_0007.png,0,0,train
0/000_0008.png,0,0,train
0/000_0008_j.png,0,175,train
0/000_0009.png,0,0,train
0/000_0010.png,0,176,test
0/000_0011.png,0,177,train
0/000_0012.png,0,178,train
0/000_0013.png,0,179,train
0/000_0014.png,0,179,train
0/000_0015.png,0,180,train
0/000_0016.png,0,180,train
0/000_0017.png,0,181,val
0/000_0018.png,0,181,val
0/000_0019.png,0,182,train
0/000_0020.png,0,183,test
0/000_0021.png,0,183,test
0/000_0022.png,0,183,test
0/000_0023.png,0,183,test
0/000_0024.png,0,183,test
0/000_0025.png,0,184,train
0/000_0026.png,0,185,val
0/000_0027.png,0,186,val
0/000_0028.png,0,187,train
0/000_0029.png,0,186,val
0/000_0030.png,0,186,val
0/000_0031.png,0,188,train
0/000_0032.png,0,186,val
0/000_0033.png,0,0,train
0/000_0034.png,0,189,val
0/000_0035.png,0,0,train
0/000_0036.png,0,0,train
0/000_0037.png,0,190,train
0/000_0039.png,0,191,train
0/000_0040.png,0,190,train
0/000_0041.png,0,192,train
0/000_0042.png,0,193,test
0/000_0043.png,0,194,test
0/000_0044.png,0,195,train
0/000_0045.png,0,196,train
0/000_0046.png,0,197,train
0/000_0047.png,0,198,train
0/000_0048.png,0,199,train
0/000_0049.png,0,199,train
0/000_0050.png,0,199,train
0/000_0051.png,0,199,train
0/000_0052.png,0,199,train
0/000_0053.png,0,199,train
0/000_0054.png,0,199,train
0/000_0055.png,0,199,train
0/000_0056.png,0,200,train
0/000_0057.png,0,200,train
0/000_0058.png,0,201,train
0/000_1_0001.png,0,173,train
0/000_1_0002.png,0,173,train
0/000_1_0003.png,0,174,test
0/000_1_0004.png,0,0,train
0/000_1_0005.png,0,0,train
0/000_1_0006.png,0,0,train
0/000_1_0007.png,0,0,train
0/000_1_0008.png,0,0,train
0/000_1_0008_1_j.png,0,175,train
0/000_1_0009.png,0,0,train
0/000_1_0010.png,0,176,test
0/000_1_0011.png,0,177,train
0/000_1_0012.png,0,178,train
0/000_1_0013.png,0,179,train
0/000_1_0014.png,0,179,train
0/000_1_0015.png,0,180,train
0/000_1_0016.png,0,180,train
0/000_1_0017.png,0,181,val
0/000_1_0018.png,0,181,val
0/000_1_0019.png,0,182,train
0/000_1_0020.png,0,183,test
0/000_1_0021.png,0,183,test
0/000_1_0022.png,0,183,test
